	O
menilai	O
bahwa	O
City	ORGANIZATION
	O
cuma	O
beruntung	O
saat	O
berhasil	O
menuai	O
hasil	O
imbang	O
saat	O
melakoni	O
leg	O
I	O
babak	O
perempatfinal	O
Liga	O
Champions.	O
.	O

Die	ORGANIZATION
Wolfe	ORGANIZATION
	O
yang	O
tampil	O
efisien	O
justru	O
mampu	O
memberikan	O
hantaman	O
keras	O
untuk	O
Los	ORGANIZATION
Blancos	ORGANIZATION
.	O
.	O

Secara	O
permainan,	O
tim	O
besutan	O
Zinedine	PERSON
Zidane	PERSON
	O
itu	O
sebenarnya	O
dominan	O
meski	O
kalah.	O
.	O

Meski	O
cuma	O
menguasai	O
bola	O
sebesar	O
42%	O
dan	O
cuma	O
mengarahkan	O
10	O
upaya,	O
mereka	O
malah	O
berhasil	O
mencatatkan	O
tujuh	O
percobaan	O
ke	O
arah	O
gawang.	O
.	O

"	O
Wolfsburg	ORGANIZATION
	O
unggul	O
dengan	O
melakukan	O
sangat	O
sedikit	O
usaha,	O
tapi	O
sepakbola	O
memang	O
seperti	O
itu.	O
.	O

Kami	O
tahu	O
ini	O
akan	O
jadi	O
sebuah	O
laga	O
yang	O
sulit	O
dan	O
itulah	O
yang	O
kami	O
dapatkan,"	O
ujar	O
Zidane	PERSON
	O
di	O
situs	O
resmi	O
UEFA	ORGANIZATION
.	O
.	O

Jakarta	LOCATION
	O
-	O
Manuel	PERSON
Pellegrini	PERSON
	O
wanti-wanti	O
agar	O
para	O
pemain	O
tak	O
kehilangan	O
fokus	O
meskipun	O
mempunyai	O
keuntungan	O
usai	O
meraih	O
hasil	O
imbang	O
di	O
markas	O
Paris	ORGANIZATION
Saint-Germain	ORGANIZATION
.	O
.	O

Dalam	O
laga	O
yang	O
bergulir	O
di	O
Parc	LOCATION
des	LOCATION
Princes	LOCATION
	O
dalam	O
leg	O
pertama	O
perempatfinal	O
Liga	O
Champions,	O
Kamis	O
(7/4/2016)	O
dinihari	O
WIB,	O
City	ORGANIZATION
	O
membawa	O
pulang	O
hasil	O
seri	O
2-2.	O
.	O

City	ORGANIZATION
	O
bermain	O
efektif	O
di	O
laga	O
itu	O
dengan	O
hanya	O
membuat	O
33%	O
penguasaan	O
bola	O
dan	O
11	O
tembakan	O
dengan	O
tiga	O
yang	O
tepat	O
sasaran.	O
.	O

Sementara,	O
PSG	ORGANIZATION
	O
membuat	O
16	O
percobaan	O
dengan	O
lima	O
yang	O
on	O
goal.	O
.	O

Dengan	O
perolehan	O
dua	O
gol	O
itu,	O
The	ORGANIZATION
Citizens	ORGANIZATION
	O
mempunyai	O
peluang	O
lebih	O
besar	O
untuk	O
lolos	O
ke	O
babak	O
semifinal.	O
.	O

Setelah	O
kematian	O
Profesor	O
Dumbledore	PERSON
	O
yang	O
dimatikan	O
oleh	O
penulis	O
sekaligus	O
pencipta	O
karakter	O
Harry	PERSON
Potter	PERSON
,	O
kini	O
ada	O
satu	O
karakter	O
lagi	O
yang	O
disesali	O
oleh	O
J.K.	PERSON
Rowling	PERSON
,	O
yaitu	O
Remus	PERSON
Lupin	PERSON
.	O
.	O

Tapi	O
Pellegrini	PERSON
	O
mengingatkan	O
agar	O
anak	O
asuhnya	O
tak	O
terganggu	O
dengan	O
kata-kata	O
'cetak	O
sejarah'	O
itu.	O
.	O

"Dengan	O
mencetak	O
dua	O
gol	O
ini	O
menjadikan	O
sebuah	O
hasil	O
yang	O
bagus	O
karena	O
kami	O
bermain	O
di	O
laga	O
away	O
di	O
markas	O
tim	O
yang	O
bagus.	O
.	O

Tapi	O
segala	O
kemungkinan	O
masih	O
terbuka	O
pada	O
leg	O
kedua	O
di	O
Manchester	LOCATION
,"	O
kata	O
Pellegrini	PERSON
	O
seperti	O
dikutip	O
Daily	ORGANIZATION
Star	ORGANIZATION
.	O
.	O

PSG	ORGANIZATION
	O
adalah	O
tim	O
yang	O
bagus	O
dengan	O
pemain-pemain	O
yang	O
hebat	O
dan	O
mereka	O
masih	O
mempunyai	O
kesempatan	O
untuk	O
membalikkan	O
keadaan.	O
.	O

Kalau	O
kami	O
sudah	O
lolos	O
dan	O
memastikan	O
kalau	O
kami	O
cetak	O
sejarah	O
barulah	O
kita	O
bicarakan	O
hal	O
itu,"	O
tutur	O
Pellegrini	PERSON
.	O
.	O

Seperti	O
di	O
seri	O
ketiga,	O
Lupin	PERSON
	O
membuat	O
api	O
di	O
tangan	O
kosongnya	O
dan	O
di	O
seri	O
kelima	O
Lupin	PERSON
	O
menjadi	O
satu-satunya	O
petarung	O
selain	O
Dumbledore	PERSON
	O
yang	O
tidak	O
terluka,	O
terbunuh,	O
maupun	O
pingsan	O
dalam	O
pertempuran	O
di	O
Departemen	ORGANIZATION
Misteri	ORGANIZATION
.	O
.	O

Wolfsburg	LOCATION
	O
-	O
Real	ORGANIZATION
Madrid	ORGANIZATION
	O
tunduk	O
0-2	O
ketika	O
bertamu	O
ke	O
markas	O
Wolfsburg	ORGANIZATION
,	O
Kamis	O
(7/4/2016)	O
dini	O
hari	O
WIB,	O
menguak	O
sebuah	O
catatan	O
buruk	O
tersendiri	O
untuk	O
kubu	O
El	LOCATION
Real	LOCATION
.	O
.	O

Sejak	O
April	O
2014,	O
baru	O
kali	O
ini	O
lagi	O
Madrid	LOCATION
	O
ketinggalan	O
dua	O
gol	O
di	O
babak	O
pertama	O
sebuah	O
partai	O
Liga	O
Champions.	O
.	O

Ketika	O
itu	O
Los	ORGANIZATION
Blancos	ORGANIZATION
	O
menghadapi	O
Borussia	ORGANIZATION
Dortmund	ORGANIZATION
,	O
tim	O
asal	O
Jerman	LOCATION
	O
lain.	O
.	O

Opta	ORGANIZATION
	O
menambahkan	O
bahwa	O
dalam	O
empat	O
kesempatan	O
Madrid	LOCATION
	O
kebobolan	O
dua	O
gol	O
di	O
paruh	O
pertama	O
laga	O
Liga	O
Champions	O
terjadi	O
ketika	O
menghadapi	O
tim-tim	O
asal	O
Jerman	LOCATION
.	O
.	O

Fakta	O
lain	O
menurut	O
Opta	ORGANIZATION
	O
adalah	O
laga	O
ini	O
menjadi	O
kali	O
pertama	O
Madrid	LOCATION
	O
gagal	O
bikin	O
gol	O
tandang	O
(di	O
seluruh	O
kompetisi)	O
sejak	O
ditangani	O
Zinedine	PERSON
Zidane	PERSON
.	O
.	O

Zidane	PERSON
	O
juga	O
belum	O
pernah	O
memenangi	O
partai	O
Liga	O
Champions	O
di	O
tanah	O
Jerman	LOCATION
	O
semasa	O
bermain	O
dulu	O
(3	O
seri,	O
3	O
kalah).	O
.	O

Di	O
mata	O
pelatih	O
Laurent	PERSON
Blanc	PERSON
,	O
Manchester	ORGANIZATION
City	ORGANIZATION
	O
jauh	O
lebih	O
kuat	O
daripada	O
Chelsea	ORGANIZATION
.	O
.	O

Pada	O
pertemuan	O
pertama	O
dengan	O
Manchester	ORGANIZATION
"The	ORGANIZATION
Citizens"	ORGANIZATION
City	ORGANIZATION
	O
di	O
Parc	LOCATION
des	LOCATION
Princes	LOCATION
,	O
Kamis	O
(7/4/2016)	O
dinihari	O
WIB,	O
mereka	O
harus	O
puas	O
dengan	O
hasil	O
imbang.	O
.	O

PSG	ORGANIZATION
	O
kemudian	O
berbalik	O
memimpin	O
berkat	O
gol	O
Adrien	PERSON
Rabiot	PERSON
,	O
yang	O
bisa	O
dibalas	O
oleh	O
City	ORGANIZATION
	O
lewat	O
sontekan	O
Fernandinho	PERSON
.	O
.	O

"Kami	O
tahu	O
City	ORGANIZATION
	O
punya	O
beberapa	O
pemain	O
hebat	O
di	O
lini	O
serang.	O
.	O

Kami	O
sudah	O
memprediksi	O
pertandingan	O
seperti	O
ini,"	O
ucap	O
Blanc	PERSON
	O
yang	O
dikutip	O
Soccerway	ORGANIZATION
.	O
.	O

"	O
City	ORGANIZATION
	O
jauh	O
lebih	O
kuat	O
daripada	O
Chelsea	ORGANIZATION
,	O
sementara	O
kami	O
tidak	O
seakurat	O
saat	O
melawan	O
Chelsea	ORGANIZATION
,"	O
tambahnya.	O
.	O

UGM	ORGANIZATION
	O
yang	O
menggelar	O
aksi	O
sejak	O
siang	O
hari,	O
saat	O
ini	O
masih	O
bertahan	O
di	O
depan	O
Balairung	LOCATION
.	O
.	O

Untuk	O
lolos,	O
PSG	ORGANIZATION
	O
harus	O
menang	O
atau	O
bermain	O
imbang	O
dengan	O
skor	O
lebih	O
besar	O
daripada	O
2-2.	O
.	O

Dortmund	LOCATION
	O
-	O
Melawan	O
Borussia	ORGANIZATION
Dortmund	ORGANIZATION
	O
tak	O
akan	O
jadi	O
alasan	O
bagi	O
Juergen	PERSON
Klopp	PERSON
	O
untuk	O
menahan	O
emosinya.	O
.	O

Selama	O
periode	O
2008-2015	O
itu	O
pula,	O
Klopp	PERSON
	O
punya	O
banyak	O
memori	O
bagus	O
bersama	O
Dortmund	ORGANIZATION
	O
yang	O
dia	O
bawa	O
menjadi	O
juara	O
Bundesliga	O
dan	O
ke	O
final	O
Liga	O
Champions.	O
.	O

Menghadapi	O
mantan	O
klub	O
tak	O
akan	O
jadi	O
alasan	O
bagi	O
Klopp	PERSON
	O
untuk	O
menahan	O
emosinya.	O
.	O

Klopp	PERSON
	O
yang	O
kerap	O
terlihat	O
sangat	O
ekspresif	O
saat	O
merayakan	O
gol	O
timnya	O
itu	O
tak	O
akan	O
segan	O
melakukan	O
perayaan	O
jika	O
Liverpool	LOCATION
	O
mencetak	O
gol	O
ke	O
gawang	O
Dortmund	LOCATION
.	O
.	O

Tapi	O
jika	O
gol	O
itu	O
penting,	O
menentukan,	O
di	O
momen	O
ini	O
itulah	O
yang	O
terjadi."	O
.	O

Paris	LOCATION
	O
-	O
Zlatan	PERSON
Ibrahimovic	PERSON
	O
memang	O
gagal	O
membawa	O
Paris	ORGANIZATION
St.	ORGANIZATION
Germain	ORGANIZATION
	O
mengalahkan	O
Manchester	ORGANIZATION
City	ORGANIZATION
.	O
.	O

Ibra	PERSON
	O
dan	O
PSG	ORGANIZATION
	O
disambangi	O
City	ORGANIZATION
	O
untuk	O
melakoni	O
laga	O
perempatfinal	O
leg	O
I	O
di	O
Parc	LOCATION
des	LOCATION
Princes	LOCATION
,	O
dinihari	O
tadi.	O
.	O

Di	O
pertandingan	O
itu,	O
Ibra	PERSON
	O
gagal	O
mengeksekusi	O
hadiah	O
penalti	O
di	O
menit	O
14,	O
setelah	O
bola	O
hasil	O
tendangannya	O
ditepis	O
Joe	PERSON
Hart	PERSON
.	O
.	O

Selanjutnya	O
City	ORGANIZATION
	O
justru	O
berhasil	O
mencuri	O
gol	O
lewat	O
Kevin	PERSON
de	PERSON
Bruyne	PERSON
	O
di	O
menit	O
38.	O
.	O

Tiga	O
menit	O
berikutnya,	O
Ibra	PERSON
	O
menebus	O
kesalahannya	O
dengan	O
menyamakan	O
skor	O
menjadi	O
1-1.	O
.	O

Dicatat	O
Opta	PERSON
	O
,	O
itu	O
adalah	O
gol	O
kelima	O
beruntun	O
bomber	O
Swedia	LOCATION
	O
itu	O
di	O
Liga	O
Champions	O
untuk	O
PSG	ORGANIZATION
.	O
.	O

Gol	O
itu	O
juga	O
adalah	O
yang	O
ke-48	O
bagi	O
Ibrahimovic	PERSON
	O
di	O
kompetisi,	O
menyamai	O
Shevchenko	PERSON
	O
yang	O
menduduki	O
urutan	O
keenam	O
daftar	O
pencetak	O
gol	O
terbanyak.	O
.	O

"	O
Zlatan	PERSON
	O
menjalani	O
momen	O
yang	O
sedikit	O
buruk	O
pada	O
malam	O
ini,"	O
ucap	O
pelatih	O
PSG	ORGANIZATION
	O
Laurent	PERSON
Blanc	PERSON
	O
di	O
Uefa.com	ORGANIZATION
	O
"Dia	O
gagal	O
mengeksekusi	O
penalti,	O
lalu	O
membuang	O
peluang	O
bagus	O
...	O
dan	O
hanya	O
saat	O
Anda	O
berpikir	O
bahwa	O
ini	O
bukan	O
malamnya,	O
dia	O
mencetak	O
gol!	O
.	O

Wolfsburg	LOCATION
	O
-	O
Wolfsburg	LOCATION
	O
berhasil	O
mengalahkan	O
salah	O
satu	O
kandidat	O
juara	O
Liga	O
Champions	O
Real	ORGANIZATION
Madrid	ORGANIZATION
.	O
.	O

Jika	O
ditilik	O
dari	O
kualitas	O
tim	O
yang	O
dimiliki,	O
Wolfsburg	LOCATION
	O
bukanlah	O
tandingan	O
untuk	O
Madrid	LOCATION
	O
dan	O
diprediksi	O
bakal	O
jadi	O
bulan-bulanan	O
di	O
dua	O
pertemuannya.	O
.	O

Namun,	O
hasil	O
leg	O
pertama	O
yang	O
dihelat	O
di	O
Volkswagen	LOCATION
Arena	LOCATION
,	O
Kamis	O
(7/4/2016)	O
dinihari	O
WIB	O
tadi,	O
memutarbalikkan	O
semua	O
prediksi.	O
.	O

Dua	O
gol	O
kemenangan	O
Wolfsburg	LOCATION
,	O
yang	O
didominasi	O
Madrid	LOCATION
	O
sepanjang	O
laga,	O
dibuat	O
di	O
25	O
menit	O
awal	O
dari	O
penalti	O
Ricardo	PERSON
Rodriguez	PERSON
	O
dan	O
Maximilian	PERSON
Arnold	PERSON
.	O
.	O

Sejumlah	O
pengurus	O
Kamar	ORGANIZATION
Dagang	ORGANIZATION
dan	ORGANIZATION
Industri	ORGANIZATION
(Kadin)	ORGANIZATION
Indonesia	ORGANIZATION
	O
dan	O
Ikatan	ORGANIZATION
Sarjana	ORGANIZATION
Ekonomi	ORGANIZATION
Indonesia	ORGANIZATION
	O
(	O
ISEI	ORGANIZATION
)	O
malam	O
ini	O
datang	O
ke	O
Kantor	O
Kemenko	ORGANIZATION
Perekonomian	ORGANIZATION
.	O
.	O

KPK	ORGANIZATION
	O
hari	O
ini	O
melakukan	O
pemeriksaan	O
perdana	O
terhadap	O
Panitera	O
Sekretaris	O
PN	O
Jakarta	LOCATION
Pusat	LOCATION
	O
Edi	PERSON
Nasution	PERSON
.	O
.	O

Jika	O
Madrid	LOCATION
	O
membukakan	O
pintu	O
untuk	O
kami,	O
maka	O
kami	O
harus	O
bisa	O
menerobosnya,"	O
sambungnya.	O
.	O

Anda	O
tak	O
boleh	O
membuat	O
kesalahan-kesalahan	O
seperti	O
ini	O
saat	O
melawan	O
sebuah	O
tim	O
dengan	O
kualitas	O
ini,"	O
ujar	O
Ibra	PERSON
	O
kepada	O
PSG	ORGANIZATION
TV	ORGANIZATION
.	O
.	O

Leicester	ORGANIZATION
City	ORGANIZATION
	O
tinggal	O
butuh	O
dua	O
poin	O
lagi	O
untuk	O
menjadi	O
juara	O
Premier	O
League	O
musim	O
ini,	O
namun	O
Manuel	PERSON
Pellegrini	PERSON
	O
menganggap	O
mereka	O
tak	O
akan	O
selamanya	O
di	O
atas.	O
.	O

Dua	O
gol	O
PSG	ORGANIZATION
	O
dicetak	O
oleh	O
Ibra	PERSON
	O
dan	O
Adrien	PERSON
Rabiot	PERSON
,	O
sementara	O
dua	O
gol	O
City	ORGANIZATION
	O
tercatat	O
atas	O
nama	O
Kevin	PERSON
De	PERSON
Bruyne	PERSON
	O
dan	O
Fernandinho	PERSON
.	O
.	O

City	ORGANIZATION
	O
sebenarnya	O
juga	O
membuat	O
kesalahan	O
fatal	O
yang	O
berujung	O
gol	O
lawan.	O
.	O

Gol	O
Ibra	PERSON
	O
adalah	O
buah	O
kecerobohan	O
Fernando	PERSON
	O
dalam	O
menerima	O
backpass	O
dari	O
Hart	PERSON
.	O
.	O

Pertandingan	O
di	O
Volskwagen	LOCATION
Arena	LOCATION
	O
memasuki	O
menit	O
ke-69	O
ketika	O
tiba-tiba	O
saja	O
Arnold	PERSON
	O
berjalan	O
dengan	O
wajah	O
berang	O
ke	O
arah	O
Marcelo	PERSON
.	O
.	O

Pemain	O
dari	O
VfL	ORGANIZATION
Wolfsburg	ORGANIZATION
	O
dan	O
Real	ORGANIZATION
Madrid	ORGANIZATION
	O
berkerumun,	O
mereka	O
saling	O
melempar	O
kekesalan,	O
sampai	O
akhirnya	O
wasit	O
meniup	O
peluit	O
dan	O
membubarkan.	O
.	O

Kericuhan	O
terjadi	O
usai	O
dialog	O
antara	O
mahasiswa	O
UGM	ORGANIZATION
	O
dan	O
Rektor	O
Dwikorita	PERSON
Karnawati	PERSON
.	O
.	O

Dari	O
siaran	O
ulang	O
terlihat	O
bahwa	O
kejadian	O
bermula	O
dari	O
duel	O
perebutan	O
bola	O
antara	O
Marcelo	PERSON
	O
dan	O
Arnold	PERSON
.	O
.	O

Dengan	O
wajah	O
berang,	O
ia	O
menghampiri	O
Marcelo	PERSON
,	O
yang	O
lantas	O
mengambil	O
bola	O
dan	O
berdiri	O
menghadap	O
ke	O
arahnya.	O
.	O

Dalam	O
waktu	O
sepersekian	O
detik,	O
Marcelo	PERSON
	O
mendorongkan	O
kepalanya	O
ke	O
dada	O
Arnold	PERSON
,	O
lalu	O
terjatuh	O
sembari	O
memegangi	O
wajahnya.	O
.	O

Selanjutnya,	O
seperti	O
yang	O
sudah	O
dituliskan	O
di	O
atas:	O
Arnold	PERSON
	O
kena	O
getahnya,	O
sementara	O
Marcelo	PERSON
	O
bebas	O
dari	O
hukuman.	O
.	O

Korea	LOCATION
Utara	LOCATION
	O
sukses	O
melakukan	O
tes	O
nuklir	O
Rabu	O
(6/1)	O
pekan	O
lalu.	O
.	O

Arnold	PERSON
	O
sendiri	O
menyumbang	O
satu	O
gol,	O
sementara	O
satu	O
gol	O
lainnya	O
dicetak	O
oleh	O
Ricardo	PERSON
Rodriguez	PERSON
	O
dari	O
titik	O
putih.	O
.	O

Paris	LOCATION
	O
-	O
Hasil	O
imbang	O
di	O
kandang	O
sendiri	O
tak	O
menyurutkan	O
optimisme	O
Presiden	O
Paris	ORGANIZATION
Saint-Germain	ORGANIZATION
,	O
Nasser	PERSON
Al-Khelaifi	PERSON
.	O
.	O

PSG	ORGANIZATION
	O
gagal	O
memenangi	O
partai	O
pertama	O
perempatfinal	O
Liga	O
Champions	O
di	O
Parc	LOCATION
des	LOCATION
Princes	LOCATION
,	O
Kamis	O
(7/4/2016)	O
dinihari	O
WIB.	O
.	O

Gol	O
Adrien	PERSON
Rabiot	PERSON
	O
pada	O
menit	O
ke-59	O
membawa	O
PSG	ORGANIZATION
	O
berbalik	O
memimpin	O
2-1.	O
.	O

Hasil	O
imbang	O
ini	O
memberatkan	O
langkah	O
PSG	ORGANIZATION
	O
untuk	O
lolos	O
ke	O
babak	O
berikutnya.	O
.	O

Saya	O
percaya	O
kepada	O
pelatih	O
saya	O
dan	O
para	O
pemain	O
saya	O
dan	O
saya	O
yakin	O
kami	O
akan	O
melakukannya	O
di	O
leg	O
kedua,"	O
ujar	O
Al-Khelaifi	PERSON
	O
kepada	O
PSG	ORGANIZATION
	O
TV.	O
.	O

"Kami	O
memiliki	O
skuat	O
yang	O
besar	O
dan	O
kami	O
akan	O
menutupi	O
absennya	O
David	PERSON
Luiz	PERSON
	O
dan	O
Blaise	PERSON
Matuidi	PERSON
.	O
.	O

Wolfsburg	LOCATION
	O
-	O
Gelandang	O
VfL	ORGANIZATION
Wolfsburg	ORGANIZATION
,	O
Julian	PERSON
Draxler	PERSON
,	O
mengingatkan	O
timnya	O
untuk	O
tidak	O
terbawa	O
suasana	O
hanya	O
karena	O
mereka	O
baru	O
menang	O
2-0	O
atas	O
Real	ORGANIZATION
Madrid	ORGANIZATION
.	O
.	O

Kemenangan	O
tersebut	O
juga	O
menjadi	O
penawar	O
kekecewaan	O
setelah	O
pada	O
akhir	O
pekan	O
lalu	O
dikalahkan	O
Bayer	ORGANIZATION
Leverkusen	ORGANIZATION
	O
0-3	O
di	O
Bundesliga.	O
.	O

Berbeda	O
dengan	O
laga	O
melawan	O
Leverkusen	LOCATION
,	O
Wolfsburg	LOCATION
	O
tampil	O
lebih	O
efektif	O
ketika	O
menghadapi	O
Madrid	LOCATION
.	O
.	O

Kala	O
menghadapi	O
Leverkusen	LOCATION
,	O
Wolfsburg	LOCATION
	O
membuat	O
5	O
attempts	O
on	O
target	O
tanpa	O
menghasilkan	O
satu	O
gol	O
pun.	O
.	O

Rumah	O
produksi	O
Walt	ORGANIZATION
Disney	ORGANIZATION
Pictures	ORGANIZATION
	O
meraup	O
pendapatan	O
fantastis	O
lewat	O
'The	O
Jungle	O
Book'	O
yang	O
dirilis	O
15	O
April	O
lalu.	O
.	O

Gol	O
pertama	O
yang	O
dicetak	O
De	PERSON
Bruyne	PERSON
	O
berawal	O
dari	O
kegagalan	O
PSG	ORGANIZATION
	O
mempertahankan	O
bola	O
di	O
lini	O
tengah.	O
.	O

City	ORGANIZATION
	O
mencuri	O
bola	O
dan	O
melancarkan	O
serangan	O
balik	O
kilat	O
yang	O
berujung	O
gol.	O
.	O

"Kami	O
seharusnya	O
mencetak	O
gol	O
lebih	O
dulu,	O
tapi	O
sayangnya	O
kami	O
tidak	O
melakukan	O
hal	O
itu	O
dan	O
City	ORGANIZATION
	O
yang	O
membuka	O
skor.	O
.	O

Kami	O
menyamakan	O
kedudukan	O
dan	O
kami	O
terlihat	O
bagus	O
di	O
babak	O
kedua,	O
kemudian	O
unggul,	O
sebelum	O
sebuah	O
kesalahan	O
lain	O
membuat	O
kami	O
kebobolan	O
gol	O
kedua,"	O
kata	O
Blanc	PERSON
.	O
.	O

Pada	O
pertemuan	O
kedua	O
yang	O
akan	O
digelar	O
di	O
kandang	O
City	ORGANIZATION
	O
pada	O
pekan	O
depan,	O
mereka	O
harus	O
menang	O
atau	O
bermain	O
seri	O
dengan	O
skor	O
lebih	O
besar	O
daripada	O
2-2	O
untuk	O
lolos	O
ke	O
semifinal.	O
.	O

Jakarta	LOCATION
	O
-	O
Kekalahan	O
di	O
markas	O
Wolfsburg	LOCATION
	O
mematahkan	O
kesempurnaan	O
Real	ORGANIZATION
Madrid	ORGANIZATION
	O
di	O
Liga	O
Champions.	O
.	O

Terakhir	O
kali	O
Madrid	LOCATION
	O
kalah	O
saat	O
dibekap	O
Juventus	ORGANIZATION
	O
1-2	O
di	O
semifinal	O
leg	O
pertama	O
musim	O
lalu.	O
.	O

Di	O
fase	O
grup,	O
Madrid	LOCATION
	O
tidak	O
terkalahkan	O
di	O
enam	O
pertandingan	O
dengan	O
memenangi	O
lima	O
laganya.	O
.	O

Sedangkan	O
di	O
babak	O
16	O
besar,	O
Madrid	LOCATION
	O
berhasil	O
meraih	O
kemenangan	O
masing-masing	O
dengan	O
skor	O
2-0	O
atas	O
AS	ORGANIZATION
Roma	ORGANIZATION
.	O
.	O

Paris	LOCATION
	O
-	O
Manuel	PERSON
Pellegrini	PERSON
	O
menilai	O
Manchester	ORGANIZATION
City	ORGANIZATION
	O
meraih	O
hasil	O
bagus	O
di	O
markas	O
Paris	ORGANIZATION
Saint-Germain	ORGANIZATION
.	O
.	O

Adrien	PERSON
Rabiot	PERSON
	O
yang	O
lepas	O
dari	O
kawalan	O
bisa	O
menyambar	O
bola	O
muntah	O
di	O
kotak	O
penalti	O
untuk	O
menjebol	O
gawang	O
Hart	PERSON
.	O
.	O

Tapi	O
City	ORGANIZATION
	O
pada	O
akhirnya	O
bisa	O
memaksakan	O
hasil	O
imbang	O
usai	O
Fernandinho	PERSON
	O
bikin	O
gol	O
di	O
menit	O
ke-72.	O
.	O

Kendati	O
demikian,	O
Pellegrini	PERSON
	O
menilai	O
kesalahan-kesalahan	O
yang	O
merugikan	O
City	ORGANIZATION
	O
itu	O
tak	O
seharusnya	O
terjadi.	O
.	O

Di	O
babak	O
pertama,	O
jika	O
ingin	O
menang,	O
kami	O
tidak	O
boleh	O
membuat	O
kesalahan	O
seperti	O
itu,"	O
lanjut	O
manajer	O
asal	O
Chile	LOCATION
	O
itu.	O
.	O

Itu	O
kan	O
terjadi	O
di	O
dalam	O
kotak	O
seharusnya	O
penalti,"	O
ucap	O
Bale	PERSON
	O
yang	O
dilansir	O
AS	ORGANIZATION
.	O
.	O

Kisah	O
petualangan	O
Mowgli	PERSON
	O
tersebut	O
memperoleh	O
pendapatan	O
hingga	O
$103,6	O
juta	O
dari	O
penayangannya	O
di	O
layar	O
bioskop	O
di	O
kawasan	O
Amerika	LOCATION
Utara	LOCATION
.	O
.	O

"Apa	O
yang	O
mesti	O
kami	O
lakukan	O
adalah	O
memastikan	O
kami	O
menang	O
dengan	O
keunggulan	O
tiga	O
gol,"	O
seru	O
Bale	PERSON
.	O
.	O

Paris	LOCATION
	O
-	O
Manchester	ORGANIZATION
City	ORGANIZATION
	O
pulang	O
dari	O
markas	O
Paris	ORGANIZATION
Saint-Germain	ORGANIZATION
	O
dengan	O
hasil	O
seri	O
2-2.	O
.	O

Dalam	O
pertandingan	O
leg	O
pertama	O
perempatfinal	O
Liga	O
Champions	O
di	O
Parc	LOCATION
des	LOCATION
Princes	LOCATION
,	O
Kamis	O
(7/4/2016)	O
dinihari	O
WIB,	O
City	ORGANIZATION
	O
yang	O
sempat	O
unggul	O
kemudian	O
balik	O
tertinggal.	O
.	O

Tapi	O
City	ORGANIZATION
	O
mengamankan	O
hasil	O
seri	O
setelah	O
Fernando	PERSON
	O
mencetak	O
gol	O
untuk	O
menyamakan	O
kedudukan.	O
.	O

Di	O
awal	O
babak	O
pertama,	O
Hart	PERSON
	O
mampu	O
menggagalkan	O
eksekusi	O
penalti	O
Zlatan	PERSON
Ibrahimovic	PERSON
.	O
.	O

Hart	PERSON
	O
juga	O
berharap	O
gol	O
tandang	O
yang	O
sudah	O
dikantongi	O
bisa	O
jadi	O
modal	O
bagus	O
di	O
leg	O
kedua	O
pada	O
12	O
April	O
mendatang.	O
.	O

"Itu	O
dalah	O
pertandingan	O
yang	O
gila,	O
di	O
mana	O
kami	O
sepenuhnya	O
terlibat	O
di	O
dalamnya,"	O
ujar	O
Hart	PERSON
	O
seperti	O
dikutip	O
dari	O
situs	O
resmi	O
UEFA	ORGANIZATION
.	O
.	O

"Itu	O
adalah	O
permainan	O
sepakbola	O
yang	O
bagus	O
dan	O
kami	O
akan	O
menantikan	O
seberapa	O
bagus	O
hasil	O
ini,"	O
lanjut	O
kiper	O
internasional	O
Inggris	LOCATION
.	O
.	O

Kedua	O
tim	O
akan	O
selalu	O
punya	O
peluang	O
di	O
titik	O
ini	O
di	O
kompetisi	O
ini,"	O
kata	O
Hart	PERSON
.	O
.	O

Kemenangan	O
itu	O
juga	O
jadi	O
penawar	O
dari	O
sederet	O
hasil	O
buruk	O
di	O
Bundesliga.	O
.	O

Wolfsburg	LOCATION
	O
menang	O
2-0	O
atas	O
Madrid	LOCATION
	O
pada	O
laga	O
yang	O
berlangsung	O
di	O
Volkswagen	LOCATION
Arena	LOCATION
,	O
Kamis	O
(7/4/2016)	O
dini	O
hari	O
WIB.	O
.	O

Pertemuan	O
dengan	O
Madrid	LOCATION
	O
memang	O
belum	O
tuntas,	O
tetapi	O
keunggulan	O
dua	O
gol	O
plus	O
clean	O
sheet	O
memberikan	O
Wolfsburg	LOCATION
	O
modal	O
bagus	O
sebelum	O
gantian	O
bertandang	O
ke	O
Santiago	LOCATION
Bernabeu	LOCATION
	O
pekan	O
depan.	O
.	O

Kami	O
juga	O
menunjukkan	O
bahwa	O
kami	O
bisa	O
mengalahkan	O
tim	O
mana	O
pun	O
kalau	O
fokus	O
pada	O
permainan	O
kami	O
sendiri,"	O
ujar	O
bek	O
Wolfsburg	LOCATION
,	O
Naldo	PERSON
,	O
kepada	O
Sky	ORGANIZATION
Sports	ORGANIZATION
.	O
.	O

Dalam	O
10	O
pertandingan	O
terakhir	O
di	O
liga	O
domestik,	O
Wolfsburg	LOCATION
	O
hanya	O
mampu	O
meraih	O
tiga	O
kemenangan.	O
.	O

Tiga	O
pertandingan	O
terakhir	O
dilalui	O
